season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2019,reg,A.J. Brown,A.Brown,TEN,WR,00-0035676
2019,reg,Aaron Jones,A.Jones,GB,RB,00-0033293
2019,reg,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2019,reg,Adam Humphries,A.Humphries,TEN,WR,00-0032009
2019,reg,Adam Shaheen,A.Shaheen,CHI,TE,00-0033896
2019,reg,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2019,reg,Adrian Peterson,A.Peterson,WAS,RB,00-0025394
2019,reg,Albert Wilson,A.Wilson,MIA,WR,00-0030669
2019,reg,Alex Armah,A.Armah,CAR,FB,00-0033296
2019,reg,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2019,reg,Alexander Mattison,A.Mattison,MIN,RB,00-0034972
2019,reg,Allen Hurns,A.Hurns,MIA,WR,00-0030821
2019,reg,Allen Robinson,A.Robinson,CHI,WR,00-0031428
2019,reg,Alshon Jeffery,A.Jeffery,PHI,WR,00-0029137
2019,reg,Alvin Kamara,A.Kamara,NO,RB,00-0033906
2019,reg,Amari Cooper,A.Cooper,DAL,WR,00-0031544
2019,reg,Ameer Abdullah,A.Abdullah,MIN,RB,00-0032104
2019,reg,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2019,reg,Anthony Miller,A.Miller,CHI,WR,00-0034353
2019,reg,Antonio Brown,A.Brown,NE,WR,00-0027793
2019,reg,Auden Tate,A.Tate,CIN,WR,00-0034686
2019,reg,Austin Ekeler,A.Ekeler,LAC,RB,00-0033699
2019,reg,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2019,reg,Baker Mayfield,B.Mayfield,CLE,QB,00-0034855
2019,reg,Ben Braunecker,B.Braunecker,CHI,TE,00-0032661
2019,reg,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2019,reg,Bennie Fowler,B.Fowler,NYG,WR,00-0030670
2019,reg,Benny Snell,B.Snell,PIT,RB,00-0035217
2019,reg,Blake Bell,B.Bell,KC,TE,00-0032062
2019,reg,Blake Jarwin,B.Jarwin,DAL,TE,00-0033658
2019,reg,Bobo Wilson,B.Wilson,TB,WR,00-0033434
2019,reg,Brandin Cooks,B.Cooks,LA,WR,00-0031236
2019,reg,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2019,reg,Breshad Perriman,B.Perriman,TB,WR,00-0032054
2019,reg,C.J. Anderson,C.Anderson,DET,RB,00-0029854
2019,reg,C.J. Prosise,C.Prosise,SEA,RB,00-0032393
2019,reg,C.J. Uzomah,C.Uzomah,CIN,TE,00-0032134
2019,reg,Calvin Ridley,C.Ridley,ATL,WR,00-0034837
2019,reg,Cam Newton,C.Newton,CAR,QB,00-0027939
2019,reg,Cameron Brate,C.Brate,TB,TE,00-0031273
2019,reg,Carlos Hyde,C.Hyde,HOU,RB,00-0031045
2019,reg,Carson Wentz,C.Wentz,PHI,QB,00-0032950
2019,reg,Case Keenum,C.Keenum,WAS,QB,00-0028986
2019,reg,Chad Beebe,C.Beebe,MIN,WR,00-0034309
2019,reg,Charles Clay,C.Clay,ARI,TE,00-0028112
2019,reg,Chase Edmonds,C.Edmonds,ARI,RB,00-0034681
2019,reg,Chester Rogers,C.Rogers,IND,WR,00-0032355
2019,reg,Chris Carson,C.Carson,SEA,RB,00-0033594
2019,reg,Chris Conley,C.Conley,JAX,WR,00-0032128
2019,reg,Chris Godwin,C.Godwin,TB,WR,00-0033921
2019,reg,Chris Hogan,C.Hogan,CAR,WR,00-0028237
2019,reg,Chris Thompson,C.Thompson,WAS,RB,00-0030404
2019,reg,Christian Kirk,C.Kirk,ARI,WR,00-0034775
2019,reg,Christian McCaffrey,C.McCaffrey,CAR,RB,00-0033280
2019,reg,Cody Core,C.Core,NYG,WR,00-0032795
2019,reg,Cody Latimer,C.Latimer,NYG,WR,00-0031344
2019,reg,Cole Beasley,C.Beasley,BUF,WR,00-0029000
2019,reg,Cooper Kupp,C.Kupp,LA,WR,00-0033908
2019,reg,Cordarrelle Patterson,C.Patterson,CHI,WR,00-0030578
2019,reg,Corey Davis,C.Davis,TEN,WR,00-0033871
2019,reg,Courtland Sutton,C.Sutton,DEN,WR,00-0034348
2019,reg,Curtis Samuel,C.Samuel,CAR,WR,00-0033282
2019,reg,D.J. Chark,D.Chark,JAX,WR,00-0034777
2019,reg,D.J. Moore,D.Moore,CAR,WR,00-0034827
2019,reg,D.K. Metcalf,D.Metcalf,SEA,WR,00-0035640
2019,reg,D'Ernest Johnson,D.Johnson,CLE,RB,00-0035628
2019,reg,DaeSean Hamilton,D.Hamilton,DEN,WR,00-0034370
2019,reg,Dak Prescott,D.Prescott,DAL,QB,00-0033077
2019,reg,Dallas Goedert,D.Goedert,PHI,TE,00-0034351
2019,reg,Dalvin Cook,D.Cook,MIN,RB,00-0033893
2019,reg,Damien Williams,D.Williams,KC,RB,00-0030874
2019,reg,Damiere Byrd,D.Byrd,ARI,WR,00-0031868
2019,reg,Damion Ratley,D.Ratley,CLE,WR,00-0034273
2019,reg,Damion Willis,D.Willis,CIN,WR,00-0035401
2019,reg,Daniel Jones,D.Jones,NYG,QB,00-0035710
2019,reg,Danny Amendola,D.Amendola,DET,WR,00-0026035
2019,reg,Dante Pettis,D.Pettis,SF,WR,00-0034860
2019,reg,Darius Jennings,D.Jennings,TEN,WR,00-0031972
2019,reg,Darrell Henderson,D.Henderson,LA,RB,00-0035664
2019,reg,Darren Fells,D.Fells,HOU,TE,00-0029738
2019,reg,Darren Sproles,D.Sproles,PHI,RB,00-0023564
2019,reg,Darren Waller,D.Waller,OAK,TE,00-0031610
2019,reg,Darwin Thompson,D.Thompson,KC,RB,00-0035148
2019,reg,Davante Adams,D.Adams,GB,WR,00-0031381
2019,reg,David Johnson,D.Johnson,ARI,RB,00-0032187
2019,reg,David Montgomery,D.Montgomery,CHI,RB,00-0035685
2019,reg,David Njoku,D.Njoku,CLE,TE,00-0033885
2019,reg,Dawson Knox,D.Knox,BUF,TE,00-0035689
2019,reg,De'Anthony Thomas,D.Thomas,KC,WR,00-0031060
2019,reg,DeAndre Carter,D.Carter,HOU,WR,00-0031763
2019,reg,DeAndre Hopkins,D.Hopkins,HOU,WR,00-0030564
2019,reg,DeAndre Washington,D.Washington,OAK,RB,00-0032940
2019,reg,Dede Westbrook,D.Westbrook,JAX,WR,00-0033839
2019,reg,Deebo Samuel,D.Samuel,SF,WR,00-0035719
2019,reg,Delanie Walker,D.Walker,TEN,TE,00-0024389
2019,reg,Demarcus Robinson,D.Robinson,KC,WR,00-0032775
2019,reg,Demaryius Thomas,D.Thomas,NYJ,WR,00-0027874
2019,reg,Demetrius Harris,D.Harris,CLE,TE,00-0030155
2019,reg,Deon Cain,D.Cain,IND,WR,00-0034406
2019,reg,Deonte Harris,D.Harris,NO,WR,00-0035215
2019,reg,Derek Carr,D.Carr,OAK,QB,00-0031280
2019,reg,Derek Carrier,D.Carrier,OAK,TE,00-0029119
2019,reg,Derek Watt,D.Watt,LAC,FB,00-0032897
2019,reg,Derrick Henry,D.Henry,TEN,RB,00-0032764
2019,reg,Derrius Guice,D.Guice,WAS,RB,00-0034358
2019,reg,DeSean Jackson,D.Jackson,PHI,WR,00-0026189
2019,reg,Deshaun Watson,D.Watson,HOU,QB,00-0033537
2019,reg,DeVante Parker,D.Parker,MIA,WR,00-0031547
2019,reg,Devin Funchess,D.Funchess,IND,WR,00-0032055
2019,reg,Devin Singletary,D.Singletary,BUF,RB,00-0035250
2019,reg,Devin Smith,D.Smith,DAL,WR,00-0031934
2019,reg,Devonta Freeman,D.Freeman,ATL,RB,00-0031285
2019,reg,Dion Lewis,D.Lewis,TEN,RB,00-0028087
2019,reg,Diontae Johnson,D.Johnson,PIT,WR,00-0035216
2019,reg,Donte Moncrief,D.Moncrief,PIT,WR,00-0031339
2019,reg,Dontrell Hilliard,D.Hilliard,CLE,RB,00-0034253
2019,reg,Dontrelle Inman,D.Inman,LAC,WR,00-0028411
2019,reg,Drew Brees,D.Brees,NO,QB,00-0020531
2019,reg,Drew Sample,D.Sample,CIN,TE,00-0035631
2019,reg,Duke Johnson,D.Johnson,HOU,RB,00-0032257
2019,reg,Durham Smythe,D.Smythe,MIA,TE,00-0034798
2019,reg,Dwayne Harris,D.Harris,OAK,WR,00-0028114
2019,reg,Eli Manning,E.Manning,NYG,QB,00-0022803
2019,reg,Elijhaa Penny,E.Penny,NYG,RB,00-0032813
2019,reg,Emmanuel Sanders,E.Sanders,DEN,WR,00-0027685
2019,reg,Eric Ebron,E.Ebron,IND,TE,00-0031387
2019,reg,Evan Engram,E.Engram,NYG,TE,00-0033881
2019,reg,Ezekiel Elliott,E.Elliott,DAL,RB,00-0033045
2019,reg,Foster Moreau,F.Moreau,OAK,TE,00-0034981
2019,reg,Frank Gore,F.Gore,BUF,RB,00-0023500
2019,reg,Gardner Minshew,G.Minshew,JAX,QB,00-0035289
2019,reg,Geoff Swaim,G.Swaim,JAX,TE,00-0032141
2019,reg,George Kittle,G.Kittle,SF,TE,00-0033288
2019,reg,Gerald Everett,G.Everett,LA,TE,00-0033895
2019,reg,Geronimo Allison,G.Allison,GB,WR,00-0032626
2019,reg,Giovani Bernard,G.Bernard,CIN,RB,00-0030456
2019,reg,Greg Olsen,G.Olsen,CAR,TE,00-0025418
2019,reg,Gus Edwards,G.Edwards,BAL,RB,00-0034184
2019,reg,Hayden Hurst,H.Hurst,BAL,TE,00-0034830
2019,reg,Hunter Henry,H.Henry,LAC,TE,00-0033090
2019,reg,Hunter Renfrow,H.Renfrow,OAK,WR,00-0034983
2019,reg,Ian Thomas,I.Thomas,CAR,TE,00-0034365
2019,reg,Irv Smith,I.Smith,MIN,TE,00-0034970
2019,reg,Isaiah McKenzie,I.McKenzie,BUF,WR,00-0033466
2019,reg,Ito Smith,I.Smith,ATL,RB,00-0034378
2019,reg,J.D. McKissic,J.McKissic,DET,RB,00-0032602
2019,reg,J.J. Arcega-Whiteside,J.Arcega-Whiteside,PHI,WR,00-0035246
2019,reg,Jack Doyle,J.Doyle,IND,TE,00-0030181
2019,reg,Jacoby Brissett,J.Brissett,IND,QB,00-0033119
2019,reg,Jake Kumerow,J.Kumerow,GB,WR,00-0031787
2019,reg,Jakeem Grant,J.Grant,MIA,WR,00-0032791
2019,reg,Jakobi Meyers,J.Meyers,NE,WR,00-0034960
2019,reg,Jalen Richard,J.Richard,OAK,RB,00-0033025
2019,reg,Jamaal Williams,J.Williams,GB,RB,00-0033948
2019,reg,Jameis Winston,J.Winston,TB,QB,00-0031503
2019,reg,James Conner,J.Conner,PIT,RB,00-0033553
2019,reg,James Develin,J.Develin,NE,FB,00-0027925
2019,reg,James O'Shaughnessy,J.O'Shaughnessy,JAX,TE,00-0031951
2019,reg,James Washington,J.Washington,PIT,WR,00-0034676
2019,reg,James White,J.White,NE,RB,00-0031062
2019,reg,Jamison Crowder,J.Crowder,NYJ,WR,00-0031941
2019,reg,Jared Cook,J.Cook,NO,TE,00-0027061
2019,reg,Jared Goff,J.Goff,LA,QB,00-0033106
2019,reg,Jarius Wright,J.Wright,CAR,WR,00-0029572
2019,reg,Jarvis Landry,J.Landry,CLE,WR,00-0031382
2019,reg,Jason Witten,J.Witten,DAL,TE,00-0022127
2019,reg,Javon Wims,J.Wims,CHI,WR,00-0034426
2019,reg,Jaylen Samuels,J.Samuels,PIT,RB,00-0034331
2019,reg,Jeff Heuerman,J.Heuerman,DEN,TE,00-0032227
2019,reg,Jeff Wilson,J.Wilson,SF,RB,00-0034115
2019,reg,Jeremy Sprinkle,J.Sprinkle,WAS,TE,00-0033528
2019,reg,Jesse James,J.James,DET,TE,00-0032135
2019,reg,Jimmy Garoppolo,J.Garoppolo,SF,QB,00-0031345
2019,reg,Jimmy Graham,J.Graham,GB,TE,00-0027696
2019,reg,Joe Flacco,J.Flacco,DEN,QB,00-0026158
2019,reg,Joe Mixon,J.Mixon,CIN,RB,00-0033897
2019,reg,John Brown,J.Brown,BUF,WR,00-0031051
2019,reg,John Ross,J.Ross,CIN,WR,00-0033460
2019,reg,Johnny Holton,J.Holton,PIT,WR,00-0032935
2019,reg,Jonnu Smith,J.Smith,TEN,TE,00-0033858
2019,reg,Jordan Akins,J.Akins,HOU,TE,00-0034364
2019,reg,Jordan Howard,J.Howard,PHI,RB,00-0032780
2019,reg,Jordan Wilkins,J.Wilkins,IND,RB,00-0034400
2019,reg,Josh Allen,J.Allen,BUF,QB,00-0034857
2019,reg,Josh Bellamy,J.Bellamy,NYJ,WR,00-0029319
2019,reg,Josh Gordon,J.Gordon,NE,WR,00-0029664
2019,reg,Josh Hill,J.Hill,NO,TE,00-0030216
2019,reg,Josh Jacobs,J.Jacobs,OAK,RB,00-0035700
2019,reg,Josh McCown,J.McCown,PHI,QB,00-0021206
2019,reg,Josh Reynolds,J.Reynolds,LA,WR,00-0033943
2019,reg,Josh Rosen,J.Rosen,MIA,QB,00-0034343
